Location,Samp_No,SampleDate_txt,SampleTime,Matrix,SampleMedia,Activity,Analytical_Method,CAS_NO,Analyte,Result_Units,Reporting_Limit,Validation_Level,Result_Final_Txt,Result_Qualifier_Final,RL_Comparison
SA-01,EPD-SA-01-020623,2/6/2023,21:30,Air,Summa Canister,Air,TO-15 SIM,95-50-1,"1,2-Dichlorobenzene",ug/m3,0.074,S2AVM,0.074,UJ,No
SA-01,EPD-SA-01-020623,2/6/2023,21:30,Air,Summa Canister,Air,TO-15 SIM,96-12-8,"1,2-Dibromo 3-Chloropropane",ug/m3,0.29,S2AVM,0.29,UJ,No
SA-01,EPD-SA-01-020623,2/6/2023,21:30,Air,Summa Canister,Air,TO-15 SIM,120-82-1,"1,2,4-Trichlorobenzene",ug/m3,0.15,S2AVM,0.15,UJ,No
SA-01,EPD-SA-01-020623,2/6/2023,21:30,Air,Summa Canister,Air,TO-15 SIM,91-20-3,Naphthalene,ug/m3,0.29,S2AVM,0.42,J-,Yes
SA-01,EPD-SA-01-020623,2/6/2023,21:30,Air,Summa Canister,Air,TO-15 SIM,87-68-3,Hexachlorobutadiene,ug/m3,0.29,S2AVM,0.29,UJ,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,75-71-8,Dichlorodifluoromethane (CFC 12),ug/m3,0.062,S2AVM,2.6,,Yes
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,74-87-3,Chloromethane,ug/m3,0.062,S2AVM,0.25,,Yes
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,75-01-4,Vinyl Chloride,ug/m3,0.031,S2AVM,<0.031,U,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,106-99-0,"1,3-Butadiene",ug/m3,0.062,S2AVM,<0.062,J,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,74-83-9,Bromomethane,ug/m3,0.031,S2AVM,<0.031,J,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,75-00-3,Chloroethane,ug/m3,0.031,S2AVM,<0.031,J,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,107-02-8,Acrolein,ug/m3,0.25,S2AVM,<0.25,J,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,67-64-1,Acetone,ug/m3,3.1,S2AVM,3.4,,Yes
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,75-69-4,Trichlorofluoromethane,ug/m3,0.062,S2AVM,1.3,,Yes
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,75-35-4,"1,1-Dichloroethene",ug/m3,0.031,S2AVM,<0.031,U,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,75-09-2,Methylene chloride,ug/m3,0.12,S2AVM,0.47,,Yes
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,76-13-1,"1,1,2-Trichlorotrifluoroethane",ug/m3,0.031,S2AVM,0.47,,Yes
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,156-60-5,"trans-1,2-Dichloroethene",ug/m3,0.031,S2AVM,<0.031,U,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,75-34-3,"1,1-Dichloroethane",ug/m3,0.031,S2AVM,<0.031,U,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,1634-04-4,Methyl tert-butyl ether,ug/m3,0.031,S2AVM,<0.031,U,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,156-59-2,"cis-1,2-Dichloroethene",ug/m3,0.031,S2AVM,<0.031,U,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,67-66-3,Chloroform,ug/m3,0.12,S2AVM,<0.12,J,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,107-06-2,"1,2-Dichloroethane",ug/m3,0.031,S2AVM,0.53,,Yes
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,71-55-6,"1,1,1-Trichloroethane",ug/m3,0.031,S2AVM,<0.031,U,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,71-43-2,Benzene,ug/m3,0.092,S2AVM,0.78,,Yes
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,56-23-5,Carbon Tetrachloride,ug/m3,0.031,S2AVM,0.45,,Yes
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,78-87-5,"1,2-Dichloropropane",ug/m3,0.031,S2AVM,<0.031,J,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,75-27-4,Bromodichloromethane,ug/m3,0.031,S2AVM,<0.031,U,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,79-01-6,Trichloroethene,ug/m3,0.031,S2AVM,<0.031,J,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,123-91-1,"1,4-Dioxane",ug/m3,0.12,S2AVM,<0.12,U,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,10061-01-5,"cis-1,3-Dichloropropene",ug/m3,0.062,S2AVM,<0.062,U,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,10061-02-6,"trans-1,3-Dichloropropene",ug/m3,0.062,S2AVM,<0.062,U,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,79-00-5,"1,1,2-Trichloroethane",ug/m3,0.12,S2AVM,<0.12,U,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,108-88-3,Toluene,ug/m3,0.12,S2AVM,1.3,,Yes
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,124-48-1,Dibromochloromethane,ug/m3,0.031,S2AVM,<0.031,U,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,106-93-4,"1,2-Dibromoethane",ug/m3,0.031,S2AVM,<0.031,U,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,127-18-4,Tetrachloroethene,ug/m3,0.031,S2AVM,0.087,,Yes
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,108-90-7,Chlorobenzene,ug/m3,0.12,S2AVM,<0.12,U,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,100-41-4,Ethylbenzene,ug/m3,0.12,S2AVM,26,,Yes
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,100-42-5,Styrene,ug/m3,0.12,S2AVM,<0.12,J,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,95-47-6,o-Xylene,ug/m3,0.12,S2AVM,21,,Yes
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,79-34-5,"1,1,2,2-Tetrachloroethane",ug/m3,0.031,S2AVM,<0.031,U,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,108-67-8,"1,3,5-Trimethylbenzene",ug/m3,0.12,S2AVM,<0.12,J,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,95-63-6,"1,2,4-Trimethylbenzene",ug/m3,0.12,S2AVM,0.15,,Yes
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,541-73-1,"1,3-Dichlorobenzene",ug/m3,0.031,S2AVM,<0.031,U,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,106-46-7,"1,4-Dichlorobenzene",ug/m3,0.031,S2AVM,<0.031,U,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,95-50-1,"1,2-Dichlorobenzene",ug/m3,0.031,S2AVM,<0.031,U,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,96-12-8,"1,2-Dibromo 3-Chloropropane",ug/m3,0.12,S2AVM,<0.12,U,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,120-82-1,"1,2,4-Trichlorobenzene",ug/m3,0.062,S2AVM,<0.062,U,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,91-20-3,Naphthalene,ug/m3,0.12,S2AVM,<0.12,J,No
SR01,EPD-SR01-230204,2/5/2023,1:25,Air,Summa Canister,Air,TO-15 SIM,87-68-3,Hexachlorobutadiene,ug/m3,0.12,S2AVM,<0.12,U,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,75-71-8,Dichlorodifluoromethane (CFC 12),ug/m3,0.066,S2AVM,2.9,J-,Yes
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,74-87-3,Chloromethane,ug/m3,0.066,S2AVM,0.26,J-,Yes
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,75-01-4,Vinyl Chloride,ug/m3,0.033,S2AVM,0.033,UJ,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,106-99-0,"1,3-Butadiene",ug/m3,0.066,S2AVM,0.066,UJ,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,74-83-9,Bromomethane,ug/m3,0.033,S2AVM,<0.033,J-,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,75-00-3,Chloroethane,ug/m3,0.033,S2AVM,0.033,UJ,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,107-02-8,Acrolein,ug/m3,0.26,S2AVM,<0.26,J-,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,67-64-1,Acetone,ug/m3,3.3,S2AVM,<3.3,J-,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,75-69-4,Trichlorofluoromethane,ug/m3,0.066,S2AVM,4.7,J-,Yes
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,75-35-4,"1,1-Dichloroethene",ug/m3,0.033,S2AVM,0.033,UJ,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,71-55-6,"1,1,1-Trichloroethane",ug/m3,0.033,S2AVM,0.033,UJ,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,71-43-2,Benzene,ug/m3,0.098,S2AVM,0.54,J-,Yes
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,56-23-5,Carbon Tetrachloride,ug/m3,0.033,S2AVM,0.46,J-,Yes
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,78-87-5,"1,2-Dichloropropane",ug/m3,0.033,S2AVM,<0.033,J-,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,75-27-4,Bromodichloromethane,ug/m3,0.033,S2AVM,0.033,UJ,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,79-01-6,Trichloroethene,ug/m3,0.033,S2AVM,0.033,UJ,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,123-91-1,"1,4-Dioxane",ug/m3,0.13,S2AVM,<0.13,J-,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,10061-01-5,"cis-1,3-Dichloropropene",ug/m3,0.066,S2AVM,0.066,UJ,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,10061-02-6,"trans-1,3-Dichloropropene",ug/m3,0.066,S2AVM,0.066,UJ,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,79-00-5,"1,1,2-Trichloroethane",ug/m3,0.13,S2AVM,0.13,UJ,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,108-88-3,Toluene,ug/m3,0.13,S2AVM,0.78,J-,Yes
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,124-48-1,Dibromochloromethane,ug/m3,0.033,S2AVM,0.033,UJ,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,106-93-4,"1,2-Dibromoethane",ug/m3,0.033,S2AVM,0.033,UJ,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,127-18-4,Tetrachloroethene,ug/m3,0.033,S2AVM,0.048,J-,Yes
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,108-90-7,Chlorobenzene,ug/m3,0.13,S2AVM,0.13,UJ,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,100-41-4,Ethylbenzene,ug/m3,0.13,S2AVM,<0.13,J-,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,179601-23-1,"m,p-Xylenes",ug/m3,0.13,S2AVM,0.27,UJ,Yes
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,100-42-5,Styrene,ug/m3,0.13,S2AVM,<0.13,J-,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,95-47-6,o-Xylene,ug/m3,0.13,S2AVM,<0.13,J-,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,79-34-5,"1,1,2,2-Tetrachloroethane",ug/m3,0.033,S2AVM,0.033,UJ,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,108-67-8,"1,3,5-Trimethylbenzene",ug/m3,0.13,S2AVM,<0.13,J-,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,95-63-6,"1,2,4-Trimethylbenzene",ug/m3,0.13,S2AVM,<0.13,J-,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,541-73-1,"1,3-Dichlorobenzene",ug/m3,0.033,S2AVM,0.033,UJ,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,106-46-7,"1,4-Dichlorobenzene",ug/m3,0.033,S2AVM,0.033,UJ,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,75-09-2,Methylene chloride,ug/m3,0.13,S2AVM,0.27,J-,Yes
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,76-13-1,"1,1,2-Trichlorotrifluoroethane",ug/m3,0.033,S2AVM,0.46,J-,Yes
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,156-60-5,"trans-1,2-Dichloroethene",ug/m3,0.033,S2AVM,0.033,UJ,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,75-34-3,"1,1-Dichloroethane",ug/m3,0.033,S2AVM,0.033,UJ,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,1634-04-4,Methyl tert-butyl ether,ug/m3,0.033,S2AVM,0.033,UJ,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,156-59-2,"cis-1,2-Dichloroethene",ug/m3,0.033,S2AVM,0.033,UJ,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,67-66-3,Chloroform,ug/m3,0.13,S2AVM,<0.13,J-,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,107-06-2,"1,2-Dichloroethane",ug/m3,0.033,S2AVM,0.063,J-,Yes
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,95-50-1,"1,2-Dichlorobenzene",ug/m3,0.033,S2AVM,0.033,UJ,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,96-12-8,"1,2-Dibromo 3-Chloropropane",ug/m3,0.13,S2AVM,0.13,UJ,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,120-82-1,"1,2,4-Trichlorobenzene",ug/m3,0.066,S2AVM,0.066,UJ,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,91-20-3,Naphthalene,ug/m3,0.13,S2AVM,<0.13,J-,No
SR01,EPD-SR01-020623,2/6/2023,11:04,Air,Summa Canister,Air,TO-15 SIM,87-68-3,Hexachlorobutadiene,ug/m3,0.13,S2AVM,0.13,UJ,No
PM-01,EPD-PM-01-020823,2/8/2023,2:38,Air,Tedlar Bag,Air,Mobile,75-01-4,Vinyl Chloride,ug/m3,0.511,Prelim,<0.511,U,No
PM-01,EPD-PM-01-020823,2/8/2023,2:38,Air,Tedlar Bag,Air,Mobile,71-43-2,Benzene,ug/m3,0.639,Prelim,<0.639,U,No
PM-02,EPD-PM-02-020823,2/8/2023,5:35,Air,Tedlar Bag,Air,Mobile,75-01-4,Vinyl Chloride,ug/m3,0.511,Prelim,<0.511,U,No
PM-02,EPD-PM-02-020823,2/8/2023,5:35,Air,Tedlar Bag,Air,Mobile,71-43-2,Benzene,ug/m3,0.639,Prelim,<0.639,U,No
ST-01,EPD-ST-01-01-021023,2/10/2023,20:58,Air,Sorbent Tube,Air,Rohm & Haas IH9805,103-11-7,2-Ethylhexyl acrylate,PPB,2800,NV,<2800,U,No
ST-01,EPD-ST-01-01-021023,2/10/2023,20:58,Air,Sorbent Tube,Air,Rohm & Haas IH9805,141-32-2,n-Butyl acrylate,PPB,1300,NV,<1300,U,No
ST-01,EPD-ST-01-01-021123,2/11/2023,23:36,Air,Sorbent Tube,Air,Rohm & Haas IH9805,103-11-7,2-Ethylhexyl acrylate,PPB,2800,NV,<2800,U,No
ST-01,EPD-ST-01-01-021123,2/11/2023,23:36,Air,Sorbent Tube,Air,Rohm & Haas IH9805,141-32-2,n-Butyl acrylate,PPB,1300,NV,<1300,U,No
ST-02,EPD-ST-02-01-021223,2/12/2023,14:24,Air,Sorbent Tube,Air,Rohm & Haas IH9805,103-11-7,2-Ethylhexyl acrylate,PPB,2800,NV,<2800,U,No
ST-02,EPD-ST-02-01-021223,2/12/2023,14:24,Air,Sorbent Tube,Air,Rohm & Haas IH9805,141-32-2,n-Butyl acrylate,PPB,1300,NV,<1300,U,No
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,75-71-8,Dichlorodifluoromethane (CFC 12),ug/m3,0.068,Prelim,2.7,,Yes
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,74-87-3,Chloromethane,ug/m3,0.068,Prelim,0.44,,Yes
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,75-01-4,Vinyl Chloride,ug/m3,0.034,Prelim,<0.034,U,No
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,106-99-0,"1,3-Butadiene",ug/m3,0.068,Prelim,0.1,,Yes
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,74-83-9,Bromomethane,ug/m3,0.034,Prelim,<0.034,J,No
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,75-00-3,Chloroethane,ug/m3,0.034,Prelim,<0.034,J,No
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,107-02-8,Acrolein,ug/m3,0.27,Prelim,<0.27,J,No
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,67-64-1,Acetone,ug/m3,3.4,Prelim,3.9,,Yes
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,75-69-4,Trichlorofluoromethane,ug/m3,0.068,Prelim,1.3,,Yes
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,75-35-4,"1,1-Dichloroethene",ug/m3,0.034,Prelim,<0.034,U,No
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,75-09-2,Methylene chloride,ug/m3,0.14,Prelim,0.4,,Yes
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,76-13-1,"1,1,2-Trichlorotrifluoroethane",ug/m3,0.034,Prelim,0.51,,Yes
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,156-60-5,"trans-1,2-Dichloroethene",ug/m3,0.034,Prelim,<0.034,U,No
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,75-34-3,"1,1-Dichloroethane",ug/m3,0.034,Prelim,<0.034,U,No
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,1634-04-4,Methyl tert-butyl ether,ug/m3,0.034,Prelim,<0.034,U,No
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,156-59-2,"cis-1,2-Dichloroethene",ug/m3,0.034,Prelim,<0.034,U,No
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,67-66-3,Chloroform,ug/m3,0.14,Prelim,<0.14,J,No
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,107-06-2,"1,2-Dichloroethane",ug/m3,0.034,Prelim,0.08,,Yes
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,71-55-6,"1,1,1-Trichloroethane",ug/m3,0.034,Prelim,<0.034,U,No
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,71-43-2,Benzene,ug/m3,0.1,Prelim,1.1,,Yes
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,56-23-5,Carbon Tetrachloride,ug/m3,0.034,Prelim,0.48,,Yes
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,78-87-5,"1,2-Dichloropropane",ug/m3,0.034,Prelim,<0.034,J,No
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,75-27-4,Bromodichloromethane,ug/m3,0.034,Prelim,<0.034,U,No
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,79-01-6,Trichloroethene,ug/m3,0.034,Prelim,<0.034,J,No
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,123-91-1,"1,4-Dioxane",ug/m3,0.14,Prelim,<0.14,U,No
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,10061-01-5,"cis-1,3-Dichloropropene",ug/m3,0.068,Prelim,<0.068,U,No
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,10061-02-6,"trans-1,3-Dichloropropene",ug/m3,0.068,Prelim,<0.068,J,No
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,79-00-5,"1,1,2-Trichloroethane",ug/m3,0.14,Prelim,<0.14,U,No
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,108-88-3,Toluene,ug/m3,0.14,Prelim,1.8,,Yes
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,124-48-1,Dibromochloromethane,ug/m3,0.034,Prelim,<0.034,U,No
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,106-93-4,"1,2-Dibromoethane",ug/m3,0.034,Prelim,<0.034,J,No
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,127-18-4,Tetrachloroethene,ug/m3,0.034,Prelim,0.18,,Yes
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,108-90-7,Chlorobenzene,ug/m3,0.14,Prelim,<0.14,U,No
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,100-41-4,Ethylbenzene,ug/m3,0.14,Prelim,0.24,,Yes
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,179601-23-1,"m,p-Xylenes",ug/m3,0.14,Prelim,1.1,,Yes
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,100-42-5,Styrene,ug/m3,0.14,Prelim,<0.14,J,No
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,95-47-6,o-Xylene,ug/m3,0.14,Prelim,0.33,,Yes
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,79-34-5,"1,1,2,2-Tetrachloroethane",ug/m3,0.034,Prelim,<0.034,U,No
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,108-67-8,"1,3,5-Trimethylbenzene",ug/m3,0.14,Prelim,<0.14,J,No
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,95-63-6,"1,2,4-Trimethylbenzene",ug/m3,0.14,Prelim,0.32,,Yes
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,541-73-1,"1,3-Dichlorobenzene",ug/m3,0.034,Prelim,<0.034,U,No
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,106-46-7,"1,4-Dichlorobenzene",ug/m3,0.034,Prelim,0.12,,Yes
ST-02,EPD-MG-01-021423,2/14/2023,11:30,Air,Summa Canister,Air,TO-15 SIM,95-50-1,"1,2-Dichlorobenzene",ug/m3,0.034,Prelim,<0.034,U,No
